District_name,Reg_users,Pincodes,Reg_users_pin,Quater,Year,State
tirap,2697,792001,3918,2,2019,arunachal-pradesh
tirap,2697,790116,3335,2,2019,arunachal-pradesh
tirap,2697,791109,3151,2,2019,arunachal-pradesh
tirap,3099,791110,11834,3,2019,arunachal-pradesh
tirap,3099,791111,11464,3,2019,arunachal-pradesh
tirap,3099,791113,7593,3,2019,arunachal-pradesh
tirap,3099,791102,7308,3,2019,arunachal-pradesh
tirap,3099,792103,5172,3,2019,arunachal-pradesh
tirap,3099,790104,4964,3,2019,arunachal-pradesh
tirap,3099,791001,4733,3,2019,arunachal-pradesh
tirap,3099,792001,4605,3,2019,arunachal-pradesh
tirap,3099,791109,3715,3,2019,arunachal-pradesh
tirap,3099,790116,3709,3,2019,arunachal-pradesh
tirap,3605,791110,13737,4,2019,arunachal-pradesh
tirap,3605,791111,13109,4,2019,arunachal-pradesh
tirap,3605,791113,8753,4,2019,arunachal-pradesh
tirap,3605,791102,8369,4,2019,arunachal-pradesh
tirap,3605,792103,5974,4,2019,arunachal-pradesh
tirap,3605,790104,5523,4,2019,arunachal-pradesh
tirap,3605,791001,5499,4,2019,arunachal-pradesh
tirap,3605,792001,5268,4,2019,arunachal-pradesh
tirap,3605,791109,4216,4,2019,arunachal-pradesh
tirap,3605,790116,4071,4,2019,arunachal-pradesh
lower subansiri,4351,791110,15867,1,2020,arunachal-pradesh
lower subansiri,4351,791111,14888,1,2020,arunachal-pradesh
lower subansiri,4351,791113,10049,1,2020,arunachal-pradesh
lower subansiri,4351,791102,9584,1,2020,arunachal-pradesh
lower subansiri,4351,792103,6949,1,2020,arunachal-pradesh
lower subansiri,4351,791001,6631,1,2020,arunachal-pradesh
lower subansiri,4351,790104,6108,1,2020,arunachal-pradesh
lower subansiri,4351,792001,6044,1,2020,arunachal-pradesh
lower subansiri,4351,791109,4808,1,2020,arunachal-pradesh
lower subansiri,4351,792110,4690,1,2020,arunachal-pradesh
lower subansiri,5392,791110,18699,2,2020,arunachal-pradesh
lower subansiri,5392,791111,17137,2,2020,arunachal-pradesh
lower subansiri,5392,791113,11777,2,2020,arunachal-pradesh
lower subansiri,5392,791102,11547,2,2020,arunachal-pradesh
lower subansiri,5392,792103,8648,2,2020,arunachal-pradesh
lower subansiri,5392,791001,8304,2,2020,arunachal-pradesh
lower subansiri,5392,792001,7106,2,2020,arunachal-pradesh
lower subansiri,5392,790104,6860,2,2020,arunachal-pradesh
lower subansiri,5392,792110,5825,2,2020,arunachal-pradesh
lower subansiri,5392,791109,5521,2,2020,arunachal-pradesh
lower subansiri,6456,791110,21772,3,2020,arunachal-pradesh
lower subansiri,6456,791111,19597,3,2020,arunachal-pradesh
lower subansiri,6456,791113,13723,3,2020,arunachal-pradesh
lower subansiri,6456,791102,13422,3,2020,arunachal-pradesh
lower subansiri,6456,792103,9996,3,2020,arunachal-pradesh
lower subansiri,6456,791001,9880,3,2020,arunachal-pradesh
lower subansiri,6456,792001,8196,3,2020,arunachal-pradesh
lower subansiri,6456,790104,7622,3,2020,arunachal-pradesh
lower subansiri,6456,792110,6844,3,2020,arunachal-pradesh
lower subansiri,6456,791109,6404,3,2020,arunachal-pradesh
lower subansiri,7388,791110,24414,4,2020,arunachal-pradesh
lower subansiri,7388,791111,21845,4,2020,arunachal-pradesh
lower subansiri,7388,791113,15540,4,2020,arunachal-pradesh
lower subansiri,7388,791102,14955,4,2020,arunachal-pradesh
lower subansiri,7388,791001,11382,4,2020,arunachal-pradesh
lower subansiri,7388,792103,10964,4,2020,arunachal-pradesh
lower subansiri,7388,792001,9130,4,2020,arunachal-pradesh
lower subansiri,7388,790104,8391,4,2020,arunachal-pradesh
lower subansiri,7388,792110,7743,4,2020,arunachal-pradesh
lower subansiri,7388,791109,7262,4,2020,arunachal-pradesh
lower subansiri,8044,791110,26578,1,2021,arunachal-pradesh
lower subansiri,8044,791111,23660,1,2021,arunachal-pradesh
lower subansiri,8044,791113,16942,1,2021,arunachal-pradesh
lower subansiri,8044,791102,16191,1,2021,arunachal-pradesh
lower subansiri,8044,791001,12442,1,2021,arunachal-pradesh
lower subansiri,8044,792103,11916,1,2021,arunachal-pradesh
lower subansiri,8044,792001,9875,1,2021,arunachal-pradesh
lower subansiri,8044,790104,9066,1,2021,arunachal-pradesh
lower subansiri,8044,792110,8458,1,2021,arunachal-pradesh
lower subansiri,8044,791109,7917,1,2021,arunachal-pradesh
lower subansiri,8685,791110,28553,2,2021,arunachal-pradesh
lower subansiri,8685,791111,25349,2,2021,arunachal-pradesh
lower subansiri,8685,791113,18141,2,2021,arunachal-pradesh
lower subansiri,8685,791102,17388,2,2021,arunachal-pradesh
lower subansiri,8685,791001,13401,2,2021,arunachal-pradesh
lower subansiri,8685,792103,12890,2,2021,arunachal-pradesh
lower subansiri,8685,792001,10617,2,2021,arunachal-pradesh
lower subansiri,8685,790104,9711,2,2021,arunachal-pradesh
lower subansiri,8685,792110,9156,2,2021,arunachal-pradesh
lower subansiri,8685,791109,8470,2,2021,arunachal-pradesh
lower subansiri,9451,791110,30734,3,2021,arunachal-pradesh
lower subansiri,9451,791111,27265,3,2021,arunachal-pradesh
lower subansiri,9451,791113,19520,3,2021,arunachal-pradesh
lower subansiri,9451,791102,18855,3,2021,arunachal-pradesh
lower subansiri,9451,791001,14519,3,2021,arunachal-pradesh
lower subansiri,9451,792103,14068,3,2021,arunachal-pradesh
lower subansiri,9451,792001,11487,3,2021,arunachal-pradesh
lower subansiri,9451,790104,10467,3,2021,arunachal-pradesh
lower subansiri,9451,792110,9990,3,2021,arunachal-pradesh
lower subansiri,9451,791109,9111,3,2021,arunachal-pradesh
lower subansiri,10187,791110,32931,4,2021,arunachal-pradesh
lower subansiri,10187,791111,29128,4,2021,arunachal-pradesh
lower subansiri,10187,791113,20914,4,2021,arunachal-pradesh
lower subansiri,10187,791102,20261,4,2021,arunachal-pradesh
lower subansiri,10187,791001,15589,4,2021,arunachal-pradesh
lower subansiri,10187,792103,15154,4,2021,arunachal-pradesh
lower subansiri,10187,792001,12358,4,2021,arunachal-pradesh
lower subansiri,10187,790104,11211,4,2021,arunachal-pradesh
lower subansiri,10187,792110,10752,4,2021,arunachal-pradesh
lower subansiri,10187,791109,9729,4,2021,arunachal-pradesh
lower subansiri,10854,791110,34915,1,2022,arunachal-pradesh
lower subansiri,10854,791111,30912,1,2022,arunachal-pradesh
lower subansiri,10854,791113,22258,1,2022,arunachal-pradesh
lower subansiri,10854,791102,21601,1,2022,arunachal-pradesh
lower subansiri,10854,791001,16600,1,2022,arunachal-pradesh
lower subansiri,10854,792103,16282,1,2022,arunachal-pradesh
lower subansiri,10854,792001,13172,1,2022,arunachal-pradesh
lower subansiri,10854,790104,11905,1,2022,arunachal-pradesh
lower subansiri,10854,792110,11479,1,2022,arunachal-pradesh
lower subansiri,10854,791109,10306,1,2022,arunachal-pradesh
lower subansiri,11479,791110,36914,2,2022,arunachal-pradesh
lower subansiri,11479,791111,32620,2,2022,arunachal-pradesh
lower subansiri,11479,791113,23506,2,2022,arunachal-pradesh
lower subansiri,11479,791102,22850,2,2022,arunachal-pradesh
lower subansiri,11479,791001,17531,2,2022,arunachal-pradesh
lower subansiri,11479,792103,17259,2,2022,arunachal-pradesh
lower subansiri,11479,792001,13915,2,2022,arunachal-pradesh
lower subansiri,11479,790104,12565,2,2022,arunachal-pradesh
lower subansiri,11479,792110,12124,2,2022,arunachal-pradesh
lower subansiri,11479,791109,10908,2,2022,arunachal-pradesh
lower subansiri,12085,791110,39026,3,2022,arunachal-pradesh
lower subansiri,12085,791111,34393,3,2022,arunachal-pradesh
lower subansiri,12085,791113,24830,3,2022,arunachal-pradesh
lower subansiri,12085,791102,24093,3,2022,arunachal-pradesh
lower subansiri,12085,791001,18476,3,2022,arunachal-pradesh
lower subansiri,12085,792103,18186,3,2022,arunachal-pradesh
lower subansiri,12085,792001,14676,3,2022,arunachal-pradesh
lower subansiri,12085,790104,13227,3,2022,arunachal-pradesh
lower subansiri,12085,792110,12755,3,2022,arunachal-pradesh
lower subansiri,12085,791109,11498,3,2022,arunachal-pradesh
lower subansiri,12630,791110,40977,4,2022,arunachal-pradesh
lower subansiri,12630,791111,36205,4,2022,arunachal-pradesh
lower subansiri,12630,791113,26077,4,2022,arunachal-pradesh
lower subansiri,12630,791102,25161,4,2022,arunachal-pradesh
lower subansiri,12630,791001,19310,4,2022,arunachal-pradesh
lower subansiri,12630,792103,19033,4,2022,arunachal-pradesh
lower subansiri,12630,792001,15408,4,2022,arunachal-pradesh
lower subansiri,12630,790104,13837,4,2022,arunachal-pradesh
lower subansiri,12630,792110,13271,4,2022,arunachal-pradesh
lower subansiri,12630,791109,12089,4,2022,arunachal-pradesh
dhubri,11421,781032,7209,1,2018,assam
dhubri,11421,781001,5507,1,2018,assam
dhubri,11421,781022,5418,1,2018,assam
dhubri,11421,781038,4731,1,2018,assam
dhubri,11421,783380,4571,1,2018,assam
dhubri,11421,785001,4526,1,2018,assam
dhubri,11421,781011,4127,1,2018,assam
dhubri,11421,786001,4122,1,2018,assam
dhubri,11421,781009,3639,1,2018,assam
dhubri,11421,781028,3517,1,2018,assam
dhubri,16701,781032,10189,2,2018,assam
dhubri,16701,781022,7914,2,2018,assam
dhubri,16701,781001,7685,2,2018,assam
dhubri,16701,781038,6711,2,2018,assam
dhubri,16701,783380,6411,2,2018,assam
dhubri,16701,785001,6375,2,2018,assam
dhubri,16701,781011,5954,2,2018,assam
dhubri,16701,786001,5881,2,2018,assam
dhubri,16701,781009,5216,2,2018,assam
dhubri,16701,781028,5010,2,2018,assam
dhubri,22705,781032,13555,3,2018,assam
dhubri,22705,781022,10377,3,2018,assam
dhubri,22705,781001,10057,3,2018,assam
dhubri,22705,785001,8633,3,2018,assam
dhubri,22705,781038,8582,3,2018,assam
dhubri,22705,783380,8312,3,2018,assam
dhubri,22705,781011,7916,3,2018,assam
dhubri,22705,786001,7732,3,2018,assam
dhubri,22705,781028,6759,3,2018,assam
dhubri,22705,781009,6651,3,2018,assam
dhubri,30132,781032,17802,4,2018,assam
dhubri,30132,781022,13976,4,2018,assam
dhubri,30132,781001,12969,4,2018,assam
dhubri,30132,781038,11283,4,2018,assam
dhubri,30132,785001,10937,4,2018,assam
dhubri,30132,783380,10374,4,2018,assam
dhubri,30132,781011,10054,4,2018,assam
dhubri,30132,786001,9765,4,2018,assam
dhubri,30132,781028,8801,4,2018,assam
dhubri,30132,781019,8559,4,2018,assam
dhubri,36652,781032,21003,1,2019,assam
dhubri,36652,781022,16624,1,2019,assam
dhubri,36652,781001,15399,1,2019,assam
dhubri,36652,781038,13630,1,2019,assam
dhubri,36652,785001,12724,1,2019,assam
dhubri,36652,783380,12282,1,2019,assam
dhubri,36652,781011,11982,1,2019,assam
dhubri,36652,786001,11437,1,2019,assam
dhubri,36652,781028,10474,1,2019,assam
dhubri,36652,781019,10045,1,2019,assam
dhubri,43396,781032,24543,2,2019,assam
dhubri,43396,781022,19460,2,2019,assam
dhubri,43396,781001,17922,2,2019,assam
dhubri,43396,781038,15681,2,2019,assam
dhubri,43396,783380,14452,2,2019,assam
dhubri,43396,785001,14373,2,2019,assam
dhubri,43396,781011,13970,2,2019,assam
dhubri,43396,786001,13366,2,2019,assam
dhubri,43396,781009,12874,2,2019,assam
dhubri,43396,781028,12313,2,2019,assam
dhubri,48953,781032,27912,3,2019,assam
dhubri,48953,781022,22162,3,2019,assam
dhubri,48953,781001,20205,3,2019,assam
dhubri,48953,781038,17651,3,2019,assam
dhubri,48953,783380,16289,3,2019,assam
dhubri,48953,785001,16065,3,2019,assam
dhubri,48953,781011,15923,3,2019,assam
dhubri,48953,781009,15432,3,2019,assam
dhubri,48953,786001,15231,3,2019,assam
dhubri,48953,781028,13989,3,2019,assam
golaghat,54950,781032,30419,4,2019,assam
golaghat,54950,781022,24236,4,2019,assam
golaghat,54950,781001,21980,4,2019,assam
golaghat,54950,781038,19306,4,2019,assam
golaghat,54950,783380,17946,4,2019,assam
golaghat,54950,785001,17515,4,2019,assam
golaghat,54950,781011,17500,4,2019,assam
golaghat,54950,781009,17023,4,2019,assam
golaghat,54950,786001,16755,4,2019,assam
golaghat,54950,781028,15378,4,2019,assam
dhubri,62477,781032,33205,1,2020,assam
dhubri,62477,781022,26607,1,2020,assam
dhubri,62477,781001,24106,1,2020,assam
dhubri,62477,781038,21242,1,2020,assam
dhubri,62477,783380,19871,1,2020,assam
dhubri,62477,781011,19355,1,2020,assam
dhubri,62477,785001,19193,1,2020,assam
dhubri,62477,781009,18666,1,2020,assam
dhubri,62477,786001,18552,1,2020,assam
dhubri,62477,781028,17121,1,2020,assam
dhubri,76285,781032,36494,2,2020,assam
dhubri,76285,781022,29237,2,2020,assam
dhubri,76285,781001,26634,2,2020,assam
dhubri,76285,781038,23439,2,2020,assam
dhubri,76285,783380,22873,2,2020,assam
dhubri,76285,781011,21654,2,2020,assam
dhubri,76285,785001,21271,2,2020,assam
dhubri,76285,786001,20738,2,2020,assam
dhubri,76285,781009,19800,2,2020,assam
dhubri,76285,781028,19046,2,2020,assam
dhubri,84816,781032,39646,3,2020,assam
dhubri,84816,781022,31853,3,2020,assam
dhubri,84816,781001,29045,3,2020,assam
dhubri,84816,781038,25600,3,2020,assam
dhubri,84816,783380,25150,3,2020,assam
dhubri,84816,781011,23762,3,2020,assam
dhubri,84816,785001,23212,3,2020,assam
dhubri,84816,786001,22736,3,2020,assam
dhubri,84816,781028,20913,3,2020,assam
dhubri,84816,781009,20809,3,2020,assam
dhubri,93699,781032,43335,4,2020,assam
dhubri,93699,781022,34873,4,2020,assam
dhubri,93699,781001,31894,4,2020,assam
dhubri,93699,781038,27985,4,2020,assam
dhubri,93699,783380,27308,4,2020,assam
dhubri,93699,781011,26044,4,2020,assam
dhubri,93699,785001,25298,4,2020,assam
dhubri,93699,786001,24846,4,2020,assam
dhubri,93699,781028,22952,4,2020,assam
dhubri,93699,782435,22802,4,2020,assam
dhubri,101643,781032,46783,1,2021,assam
dhubri,101643,781022,37652,1,2021,assam
dhubri,101643,781001,34483,1,2021,assam
dhubri,101643,781038,30260,1,2021,assam
dhubri,101643,783380,29414,1,2021,assam
dhubri,101643,781011,28064,1,2021,assam
dhubri,101643,785001,27259,1,2021,assam
dhubri,101643,786001,26762,1,2021,assam
dhubri,101643,781028,24813,1,2021,assam
dhubri,101643,782435,24658,1,2021,assam
dhubri,109873,781032,49999,2,2021,assam
dhubri,109873,781022,40254,2,2021,assam
dhubri,109873,781001,36847,2,2021,assam
dhubri,109873,781038,32353,2,2021,assam
dhubri,109873,783380,31551,2,2021,assam
dhubri,109873,781011,30045,2,2021,assam
dhubri,109873,785001,29194,2,2021,assam
dhubri,109873,786001,28664,2,2021,assam
dhubri,109873,781028,26557,2,2021,assam
dhubri,109873,782435,26455,2,2021,assam
dhubri,119554,781032,53594,3,2021,assam
dhubri,119554,781022,43191,3,2021,assam
dhubri,119554,781001,39514,3,2021,assam
dhubri,119554,781038,34724,3,2021,assam
dhubri,119554,783380,34031,3,2021,assam
dhubri,119554,781011,32293,3,2021,assam
dhubri,119554,785001,31327,3,2021,assam
dhubri,119554,786001,30785,3,2021,assam
dhubri,119554,782435,28639,3,2021,assam
dhubri,119554,781028,28555,3,2021,assam
dhubri,128621,781032,57249,4,2021,assam
dhubri,128621,781022,46108,4,2021,assam
dhubri,128621,781001,42225,4,2021,assam
dhubri,128621,781038,37135,4,2021,assam
dhubri,128621,783380,36481,4,2021,assam
dhubri,128621,781011,34495,4,2021,assam
dhubri,128621,785001,33508,4,2021,assam
dhubri,128621,786001,32892,4,2021,assam
dhubri,128621,782435,30729,4,2021,assam
dhubri,128621,781028,30534,4,2021,assam
dhubri,137698,781032,60632,1,2022,assam
dhubri,137698,781022,48859,1,2022,assam
dhubri,137698,781001,44765,1,2022,assam
dhubri,137698,781038,39366,1,2022,assam
dhubri,137698,783380,38840,1,2022,assam
dhubri,137698,781011,36583,1,2022,assam
dhubri,137698,785001,35517,1,2022,assam
dhubri,137698,786001,34879,1,2022,assam
dhubri,137698,782435,32753,1,2022,assam
dhubri,137698,781028,32414,1,2022,assam
dhubri,146304,781032,63866,2,2022,assam
dhubri,146304,781022,51543,2,2022,assam
dhubri,146304,781001,47222,2,2022,assam
dhubri,146304,781038,41519,2,2022,assam
dhubri,146304,783380,41067,2,2022,assam
dhubri,146304,781011,38612,2,2022,assam
dhubri,146304,785001,37438,2,2022,assam
dhubri,146304,786001,36760,2,2022,assam
dhubri,146304,782435,34642,2,2022,assam
dhubri,146304,781028,34231,2,2022,assam
dhubri,154896,781032,67280,3,2022,assam
dhubri,154896,781022,54277,3,2022,assam
dhubri,154896,781001,49784,3,2022,assam
dhubri,154896,781038,43745,3,2022,assam
dhubri,154896,783380,43396,3,2022,assam
dhubri,154896,781011,40762,3,2022,assam
dhubri,154896,785001,39413,3,2022,assam
dhubri,154896,786001,38716,3,2022,assam
dhubri,154896,782435,36615,3,2022,assam
dhubri,154896,781028,36089,3,2022,assam
dhubri,162126,781032,70664,4,2022,assam
dhubri,162126,781022,57039,4,2022,assam
dhubri,162126,781001,52292,4,2022,assam
dhubri,162126,781038,45987,4,2022,assam
dhubri,162126,783380,45548,4,2022,assam
dhubri,162126,781011,42885,4,2022,assam
dhubri,162126,785001,41419,4,2022,assam
dhubri,162126,786001,40689,4,2022,assam
dhubri,162126,782435,38441,4,2022,assam
dhubri,162126,781028,37934,4,2022,assam
pashchim champaran,67656,800001,71092,1,2018,bihar
pashchim champaran,67656,800006,51989,1,2018,bihar
pashchim champaran,67656,800020,46299,1,2018,bihar
pashchim champaran,67656,845401,26349,1,2018,bihar
pashchim champaran,67656,823001,22311,1,2018,bihar
pashchim champaran,67656,801503,20404,1,2018,bihar
pashchim champaran,67656,845438,20223,1,2018,bihar
pashchim champaran,67656,842001,20084,1,2018,bihar
pashchim champaran,67656,812001,20071,1,2018,bihar
pashchim champaran,67656,842002,20024,1,2018,bihar
vaishali,96694,800001,94711,2,2018,bihar
vaishali,96694,800006,68659,2,2018,bihar
vaishali,96694,800020,60774,2,2018,bihar
vaishali,96694,845401,36977,2,2018,bihar
vaishali,96694,823001,30395,2,2018,bihar
vaishali,96694,845438,28375,2,2018,bihar
vaishali,96694,842001,27334,2,2018,bihar
vaishali,96694,801503,27233,2,2018,bihar
vaishali,96694,812001,26979,2,2018,bihar
vaishali,96694,842002,26341,2,2018,bihar
saran,123407,800001,112494,3,2018,bihar
saran,123407,800006,82368,3,2018,bihar
saran,123407,800020,72430,3,2018,bihar
saran,123407,845401,45977,3,2018,bihar
saran,123407,823001,37326,3,2018,bihar
saran,123407,845438,35432,3,2018,bihar
saran,123407,842001,32797,3,2018,bihar
saran,123407,801503,32597,3,2018,bihar
saran,123407,812001,31778,3,2018,bihar
saran,123407,842002,31195,3,2018,bihar
nalanda,160167,800001,134254,4,2018,bihar
nalanda,160167,800006,97937,4,2018,bihar
nalanda,160167,800020,86072,4,2018,bihar
nalanda,160167,845401,56938,4,2018,bihar
nalanda,160167,823001,46023,4,2018,bihar
nalanda,160167,845438,44617,4,2018,bihar
nalanda,160167,842001,39428,4,2018,bihar
nalanda,160167,801503,39106,4,2018,bihar
nalanda,160167,812001,38300,4,2018,bihar
nalanda,160167,802301,38256,4,2018,bihar
madhubani,195036,800001,155763,1,2019,bihar
madhubani,195036,800006,112180,1,2019,bihar
madhubani,195036,800020,98591,1,2019,bihar
madhubani,195036,845401,67473,1,2019,bihar
madhubani,195036,823001,53758,1,2019,bihar
madhubani,195036,845438,53452,1,2019,bihar
madhubani,195036,801503,45773,1,2019,bihar
madhubani,195036,842001,45763,1,2019,bihar
madhubani,195036,802301,44801,1,2019,bihar
madhubani,195036,812001,44256,1,2019,bihar
bhagalpur,223725,800001,176131,2,2019,bihar
bhagalpur,223725,800006,122307,2,2019,bihar
bhagalpur,223725,800020,108548,2,2019,bihar
bhagalpur,223725,845401,76909,2,2019,bihar
bhagalpur,223725,845438,61028,2,2019,bihar
bhagalpur,223725,823001,59743,2,2019,bihar
bhagalpur,223725,842001,52549,2,2019,bihar
bhagalpur,223725,801503,51154,2,2019,bihar
bhagalpur,223725,802301,50446,2,2019,bihar
bhagalpur,223725,812001,50398,2,2019,bihar
bhagalpur,249214,800001,194197,3,2019,bihar
bhagalpur,249214,800006,131686,3,2019,bihar
bhagalpur,249214,800020,117437,3,2019,bihar
bhagalpur,249214,845401,85543,3,2019,bihar
bhagalpur,249214,845438,68041,3,2019,bihar
bhagalpur,249214,823001,65720,3,2019,bihar
bhagalpur,249214,842001,58919,3,2019,bihar
bhagalpur,249214,801503,56571,3,2019,bihar
bhagalpur,249214,812001,55738,3,2019,bihar
bhagalpur,249214,802301,55612,3,2019,bihar
